row,col,plot
38,75,BORLAUG 100
38,76,BORLAUG 100
38,77,BORLAUG 100
38,78,BORLAUG 100
38,79,BORLAUG 100
38,80,BORLAUG 100
38,81,BORLAUG 100
38,82,BORLAUG 100
38,83,BORLAUG 100
38,84,BORLAUG 100
38,85,BORLAUG 100
38,86,BORLAUG 100
38,87,BORLAUG 100
38,88,BORLAUG 100
38,89,BORLAUG 100
38,90,BORLAUG 100
38,91,BORLAUG 100
38,92,BORLAUG 100
38,93,BORLAUG 100
38,94,BORLAUG 100
38,95,BORLAUG 100
38,96,BORLAUG 100
38,97,BORLAUG 100
38,98,BORLAUG 100
38,99,BORLAUG 100
38,100,BORLAUG 100
38,101,BORLAUG 100
38,102,BORLAUG 100
38,103,BORLAUG 100
38,104,BORLAUG 100
38,105,BORLAUG 100
